VALUE,EVT_Name,LFRDB,EVT_Fuel,EVT_Fuel_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,r,g,b,Red,Green,Blue
7270,Klamath-Siskiyou Xeromorphic Serpentine Chaparral,7170,2170,Tr Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Shrub,607,Shrubland,Chaparral,SAF 248: Knobcone Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7170,Klamath-Siskiyou Xeromorphic Serpentine Savanna,7170,2170,Tr Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,Tree,607,Shrubland,Chaparral,SAF 248: Knobcone Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7171,North Pacific Alpine and Subalpine Dry Grassland,7171,2171,He North Pacific Alpine and Subalpine Dry Grassland,Herb,617,Grassland,Grassland,SRM 103: Green Fescue,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,114,48,1.00000000000,0.44705900000,0.18823500000
7172,Sierran-Intermontane Desert Western White Pine-White Fir Woodland,7172,2172,Tr Sierran-Intermontane Desert Western White Pine-White Fir Woodland,Tree,643,Conifer,Douglas-fir-Grand Fir-White Fir Forest and Woodland,SAF 211: White Fir,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,204,0,0.00000000000,0.80000000000,0.00000000000
7173,North Pacific Wooded Volcanic Flowage,7173,2173,Tr North Pacific Wooded Volcanic Flowage,Tree,625,Conifer,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,SAF 218: Lodgepole Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,163,240,219,0.63921600000,0.94117600000,0.85882400000
7174,North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,7174,2174,Tr North Pacific Dry-Mesic Silver Fir-Western Hemlock-Douglas-fir Forest,Tree,642,Conifer,Western Hemlock-Silver Fir Forest,SAF 226: Coastal True Fir-Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,71,0,0.00000000000,0.27843100000,0.00000000000
9017,Rocky Mountain Alpine-Montane Wet Meadow,9017,2176,He Rocky Mountain Alpine-Montane Wet Meadow,Herb,669,Riparian,Western Herbaceous Wetland,SRM 422: Riparian,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,184,96,24,0.72156900000,0.37647100000,0.09411800000
7177,California Coastal Closed-Cone Conifer Forest and Woodland,7177,2177,Tr California Coastal Closed-Cone Conifer Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 248: Knobcone Pine,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,224,252,192,0.87843100000,0.98823500000,0.75294100000
7178,North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,7178,2178,Tr North Pacific Hypermaritime Western Red-cedar-Western Hemlock Forest,Tree,645,Conifer,Western Red-cedar-Western Hemlock Forest,SAF 227: Western Redcedar-Western Hemlock,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,4,45,117,0.01568600000,0.17647100000,0.45882400000
7179,Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,7179,2179,Tr Northwestern Great Plains-Black Hills Ponderosa Pine Woodland and Savanna,Tree,631,Conifer,"Ponderosa Pine Forest, Woodland and Savanna",SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Evergreen open tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7196,Recently Burned-Shrub Cover,7196,2190,Sh Recently Burned-Shrub Cover,Shrub,720,Shrubland,Transitional Shrub Vegetation,LF 67: Recently Burned - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,59,20,1.00000000000,0.23137300000,0.07843100000
7191,Recently Logged-Herb and Grass Cover,7191,2191,He Recently Logged-Herb and Grass Cover,Herb,710,Grassland,Transitional Herbacous Vegetation,LF 62: Recently Logged - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,68,25,1.00000000000,0.26666700000,0.09803900000
7192,Recently Logged-Shrub Cover,7192,2192,Sh Recently Logged-Shrub Cover,Shrub,720,Shrubland,Transitional Shrub Vegetation,LF 63: Recently Logged - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,68,25,1.00000000000,0.26666700000,0.09803900000
7193,Recently Logged-Tree Cover,7193,2193,Tr Recently Logged-Tree Cover,Tree,730,Conifer,Transitional Forest Vegetation,LF 64: Recently Logged - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,255,68,25,1.00000000000,0.26666700000,0.09803900000
7195,Recently Burned-Herb and Grass Cover,7195,2195,He Recently Burned-Herb and Grass Cover,Herb,710,Grassland,Transitional Herbacous Vegetation,LF 66: Recently Burned - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid,255,59,20,1.00000000000,0.23137300000,0.07843100000
7197,Recently Burned-Tree Cover,7197,2197,Tr Recently Burned-Tree Cover,Tree,730,Conifer,Transitional Forest Vegetation,LF 68: Recently Burned - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,255,59,20,1.00000000000,0.23137300000,0.07843100000
7198,Recently Disturbed Other-Herb and Grass Cover,7198,2198,He Recently Disturbed-Herb and Grass Cover,Herb,710,Grassland,Transitional Herbacous Vegetation,LF 98: Recently Distrubed Other - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,68,25,1.00000000000,0.26666700000,0.09803900000
7199,Recently Disturbed Other-Shrub Cover,7199,2199,Sh Recently Disturbed-Shrub Cover,Shrub,720,Shrubland,Transitional Shrub Vegetation,LF 99: Recently Disturbed Other - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,68,25,1.00000000000,0.26666700000,0.09803900000
7200,Recently Disturbed Other-Tree Cover,7200,2204,Tr Recently Disturbed-Tree Cover,Tree,730,Conifer,Transitional Forest Vegetation,LF 100: Recently Disturbed Other - Tree,Tree-dominated,Open tree canopy,Evergreen open tree canopy,255,68,25,1.00000000000,0.26666700000,0.09803900000
9005,Inter-Mountain Basins Alkaline Closed Depression,9005,2224,He Inter-Mountain Basins Alkaline Closed Depression,Herb,650,Riparian,Depressional Wetland,LF 56: Western Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,250,100,56,0.98039200000,0.39215700000,0.21960800000
9011,North American Arid West Emergent Marsh,9011,2225,He North American Arid West Emergent Marsh,Herb,765,Riparian,Freshwater Marsh,LF 56: Western Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,250,100,56,0.98039200000,0.39215700000,0.21960800000
9289,Madrean Mesic Canyon Forest and Woodland,9289,2226,Tr Madrean Mesic Canyon Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 241: Western Live Oak,Tree-dominated,Open tree canopy,Evergreen open tree canopy,0,237,0,0.00000000000,0.92941200000,0.00000000000
9166,North Pacific Herbaceous Bald and Bluff,9166,2233,He North Pacific Herbaceous Bald and Bluff,Herb,688,Grassland,Prairies and Barrens,LF 60: North Pacific Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82,52,34,0.32156900000,0.20392200000,0.13333300000
9167,North Pacific Hypermaritime Herbaceous Headland,9167,2234,He North Pacific Hypermaritime Shrub and Herbaceous Headland,Herb,609,Shrubland,Pacific Coastal Scrub,SRM 204: Northern Coastal Shrub,Shrub-dominated,Herbaceous - shrub-steppe,Perennial graminoid steppe,201,116,30,0.78823500000,0.45490200000,0.11764700000
9667,North Pacific Hypermaritime Shrub Headland,9167,2234,He North Pacific Hypermaritime Shrub and Herbaceous Headland,Shrub,609,Shrubland,Pacific Coastal Scrub,SRM 204: Northern Coastal Shrub,Shrub-dominated,Herbaceous - shrub-steppe,Perennial graminoid steppe,201,116,30,0.78823500000,0.45490200000,0.11764700000
9170,North Pacific Lowland Mixed Hardwood-Conifer Forest,9170,2235,Tr North Pacific Lowland Mixed Hardwood-Conifer Forest,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 229: Pacific Douglas-Fir,Tree-dominated,Closed tree canopy,Evergreen closed tree canopy,0,130,0,0.00000000000,0.50980400000,0.00000000000
9272,Temperate Pacific Subalpine-Montane Wet Meadow,9272,2236,He Temperate Pacific Subalpine-Montane Wet Meadow,Herb,675,Riparian,Inland Marshes and Prairies,SRM 217: Wetlands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,127,59,1.00000000000,0.49803900000,0.23137300000
7238,Laurentian-Acadian Northern Oak Forest,7362,2238,Tr Laurentian-Acadian Northern Oak Forest,Tree,665,Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
7239,Laurentian-Acadian Northern Pine-(Oak) Forest,7362,2239,Tr Laurentian-Acadian Northern Pine-Oak Forest,Tree,665,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,SAF 15: Red Pine,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
7240,Laurentian-Acadian Hardwood Forest,7366,2240,Tr Laurentian-Acadian Hardwood Forest,Tree,685,Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
7241,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,7366,2241,Tr Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Tree,685,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,SAF 24: Hemlock-Yellow Birch,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,0,92,0,0.00000000000,0.36078400000,0.00000000000
7242,Laurentian Oak Barrens,7407,2242,Tr Laurentian Oak Barrens,Tree,676,Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Deciduous closed tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
7243,Laurentian Pine-Oak Barrens,7407,2243,Tr Laurentian Pine-Oak Barrens,Tree,676,Conifer-Hardwood,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
9112,Laurentian Jack Pine-Red Pine Forest,9112,2246,Tr Laurentian Jack Pine-Red Pine Forest,Tree,676,Conifer,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Evergreen sparse tree canopy,174,245,224,0.68235300000,0.96078400000,0.87843100000
9601,Great Lakes Dune Grassland,9101,2251,He Great Lakes Dune Grassland,Herb,654,Grassland,Atlantic Dunes and Grasslands,LF 57: Dunes and Maritime Grasslands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,98,41,1.00000000000,0.38431400000,0.16078400000
7260,Mediterranean California Lower Montane Black Oak Forest and Woodland,7030,2260,Tr Mediterranean California Lower Montane Black Oak Forest and Woodland,Tree,610,Hardwood,Conifer-Oak Forest and Woodland,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Deciduous closed tree canopy,0,189,0,0.00000000000,0.74117600000,0.00000000000
7261,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,7030,2261,Tr Mediterranean California Lower Montane Black Oak - Conifer Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 246: California Black Oak,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous closed tree canopy,0,189,0,0.00000000000,0.74117600000,0.00000000000
7262,East Cascades Oak Forest and Woodland,7060,2262,Tr East Cascades Oak Forest and Woodland,Tree,610,Hardwood,Conifer-Oak Forest and Woodland,SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Deciduous closed tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7263,East Cascades Oak-Ponderosa Pine Forest and Woodland,7060,2263,Tr East Cascades Oak - Ponderosa Pine Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 237: Interior Ponderosa Pine,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous closed tree canopy,214,255,181,0.83921600000,1.00000000000,0.70980400000
7264,California Lower Montane Blue Oak Woodland and Savanna,7114,2264,Tr California Lower Montane Blue Oak Forest and Woodland,Tree,610,Hardwood,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Sparse tree canopy,Deciduous closed tree canopy,121,217,207,0.47451000000,0.85098000000,0.81176500000
7265,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,7114,2265,Tr California Lower Montane Blue Oak-Foothill Pine Forest and Woodland,Tree,610,Conifer-Hardwood,Conifer-Oak Forest and Woodland,SAF 250: Blue Oak-Digger Pine,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,121,217,207,0.47451000000,0.85098000000,0.81176500000
9301,California Ruderal Grassland and Meadow,9301,2270,Sh California Ruderal Grassland Meadow & Scrub,Herb,704,Exotic Herbaceous,Introduced Annual and Biennial Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,105,46,1.00000000000,0.41176500000,0.18039200000
9337,California Ruderal Scrub,9301,2270,Sh California Ruderal Grassland Meadow & Scrub,Shrub,706,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9302,Californian Ruderal Forest,9302,2271,Tr Californian Ruderal Forest,Tree,707,Exotic Tree-Shrub,Introduced Upland Vegetation-Treed,LF 53: Ruderal Forest,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,255,59,20,1.00000000000,0.23137300000,0.07843100000
9307,Great Basin & Intermountain Introduced Annual and Biennial Forbland,9307,2272,He Great Basin & Intermountain Introduced Annual and Biennial Forbland,Herb,704,Exotic Herbaceous,Introduced Annual and Biennial Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,105,46,1.00000000000,0.41176500000,0.18039200000
9308,Great Basin & Intermountain Introduced Annual Grassland,9308,2273,He Great Basin & Intermountain Introduced Annual Grassland,Herb,702,Exotic Herbaceous,Introduced Annual Grassland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Annual Graminoid/Forb,255,105,46,1.00000000000,0.41176500000,0.18039200000
9309,Great Basin & Intermountain Introduced Perennial Grassland and Forbland,9309,2274,He Great Basin & Intermountain Introduced Perennial Grassland and Forbland,Herb,703,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9810,North American Warm Desert Ruderal & Planted Grassland,9310,2275,Sh North American Warm Desert Ruderal & Planted Scrub & Grassland,Herb,703,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9310,North American Warm Desert Ruderal & Planted Scrub,9310,2275,Sh North American Warm Desert Ruderal & Planted Scrub & Grassland,Shrub,706,Shrubland,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9811,North Pacific Maritime Coastal Sand Dune Ruderal Herb Vegetation,9311,2276,Sh North Pacific Maritime Coastal Sand Dune Ruderal Scrub & Herb Vegetation,Herb,703,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9311,North Pacific Maritime Coastal Sand Dune Ruderal Scrub,9311,2276,Sh North Pacific Maritime Coastal Sand Dune Ruderal Scrub & Herb Vegetation,Shrub,706,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9826,Southern Vancouverian Lowland Ruderal Grassland,9326,2277,Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland,Herb,703,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9326,Southern Vancouverian Lowland Ruderal Shrubland,9326,2277,Sh Southern Vancouverian Lowland Ruderal Grassland & Shrubland,Shrub,707,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9327,Interior West Ruderal Riparian Forest,9327,2278,Tr Interior West Ruderal Riparian Forest & Scrub,Tree,701,Exotic Tree-Shrub,Introduced Riparian Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Tree-dominated,Open tree canopy,Mixed evergreen-deciduous open tree canopy,255,105,46,1.00000000000,0.41176500000,0.18039200000
9827,Interior West Ruderal Riparian Scrub,9327,2278,Tr Interior West Ruderal Riparian Forest & Scrub,Shrub,701,Exotic Tree-Shrub,Introduced Riparian Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9828,Interior Western North American Temperate Ruderal Grassland,9328,2279,Sh Interior Western North American Temperate Ruderal Grassland & Shrubland,Herb,703,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,LF 54: Introduced Upland Vegetation - Herbaceous,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9328,Interior Western North American Temperate Ruderal Shrubland,9328,2279,Sh Interior Western North American Temperate Ruderal Grassland & Shrubland,Shrub,706,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9829,Western North American Ruderal Wet Meadow & Marsh,9329,2280,Sh Western North American Ruderal Wet Shrubland Meadow & Marsh,Herb,709,Riparian,Introduced Herbaceous Wetland Vegetation,LF 59: Introduced Herbaceous Wetland and Riparian Vegetation,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9329,Western North American Ruderal Wet Shrubland,9329,2280,Sh Western North American Ruderal Wet Shrubland Meadow & Marsh,Shrub,708,Riparian,Introduced Woody Wetland Vegetation,LF 58: Introduced Woody Wetlands and Riparian Vegetation,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255,105,46,1.00000000000,0.41176500000,0.18039200000
9336,Great Basin & Intermountain Ruderal Shrubland,9336,2282,Sh Great Basin & Intermountain Ruderal Shrubland,Shrub,706,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,LF 52: Introduced Upland Vegetation - Shrub,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,255,105,46,1.00000000000,0.41176500000,0.18039200000
7301,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,7301,2301,Tr Boreal Aspen-Birch Forest,Tree,652,Hardwood,Aspen-Birch Forest,SAF 16: Aspen,Tree-dominated,Closed tree canopy,Deciduous closed tree canopy,192,255,138,0.75294100000,1.00000000000,0.54117600000
