Site,Date,Transect,Meter,Species,Shrub_or_Tree,Height_cm,Width_cm,Length_cm,Tree.DBH_cm,Comments,Entered.by,Review.comment,Volume,Cover_type,Number_records,mean_Avg.Ratio.L,median_Avg.Ratio.L,SD_Avg.Ratio.L,max_Avg.Ratio.L,min_Avg.Ratio.L,mean_Max.Ratio.L,median_Max.Ratio.L,SD_Max.Ratio.L,max_Max.Ratio.L,min_Max.Ratio.L,Live.Weight_mean.Avg.Ratio.L,Live.Weight_mean.Max.Ratio.L,oldBAT,youngBAT,std.biomass,biomass
GRNQUA,42954,2,30-35,Ribes roezlii,Shrub,30,150,60,NA,NA,AMM,NA,270000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2710.609537,2066.755973,NA,NA,NA,2710.609537
GRNQUA,42954,2,30-35,Ribes roezlii,Shrub,50,60,70,NA,NA,AMM,NA,210000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2108.251862,1607.476868,NA,NA,NA,2108.251862
GRNQUA,42954,2,35-40,Ceanothus cordulatus,Shrub,40,160,120,NA,NA,AMM,NA,768000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,5548.472174,3974.370487,NA,NA,NA,5548.472174
GRNQUA,42954,2,35-40,Ceanothus cordulatus,Shrub,60,100,250,NA,NA,AMM,NA,1500000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,10836.85971,7762.442357,NA,NA,NA,10836.85971
GRNQUA,42954,2,35-40,Frangula rubra,Shrub,160,100,40,NA,NA,AMM,NA,640000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,1793.50592,1404.35776,NA,NA,NA,1793.50592
GRNQUA,42954,2,35-40,Ribes roezlii,Shrub,40,100,60,NA,NA,AMM,NA,240000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2409.4307,1837.11642,NA,NA,NA,2409.4307
GRNQUA,42954,2,35-40,Ribes viscosissimum,Shrub,50,160,40,NA,NA,AMM,NA,320000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,3212.574267,2449.48856,NA,NA,NA,3212.574267
GRNQUA,42954,2,35-40,Ribes viscosissimum,Shrub,30,60,40,NA,NA,AMM,NA,72000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,722.82921,551.134926,NA,NA,NA,722.82921
GRNQUA,42954,2,40-45,Ceanothus cordulatus,Shrub,110,140,80,NA,NA,AMM,NA,1232000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,8900.674112,6375.552656,NA,NA,NA,8900.674112
GRNQUA,42954,2,40-45,Ceanothus cordulatus,Shrub,160,80,140,NA,NA,AMM,NA,1792000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,12946.43507,9273.531136,NA,NA,NA,12946.43507
GRNQUA,42954,2,40-45,Frangula rubra,Shrub,100,110,50,NA,NA,AMM,NA,550000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,1541.29415,1206.86995,NA,NA,NA,1541.29415
GRNQUA,42954,2,40-45,Frangula rubra,Shrub,70,40,30,NA,NA,AMM,NA,84000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,235.397652,184.321956,NA,NA,NA,235.397652
GRNQUA,42954,2,40-45,Frangula rubra,Shrub,110,180,40,NA,NA,AMM,NA,792000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,2219.463576,1737.892728,NA,NA,NA,2219.463576
GRNQUA,42954,2,40-45,Ribes roezlii,Shrub,60,100,80,NA,NA,AMM,NA,480000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,4818.8614,3674.23284,NA,NA,NA,4818.8614
GRNQUA,42954,2,45-50,Ceanothus cordulatus,Shrub,70,180,160,NA,NA,AMM,NA,2016000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,14564.73946,10432.72253,NA,NA,NA,14564.73946
GRNQUA,42954,2,45-50,Frangula rubra,Shrub,30,80,15,NA,NA,AMM,NA,36000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,100.884708,78.995124,NA,NA,NA,100.884708
GRNQUA,42954,2,45-50,Frangula rubra,Shrub,190,40,210,NA,NA,AMM,NA,1596000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,4472.555388,3502.117164,NA,NA,NA,4472.555388
GRNQUA,42954,2,45-50,Ribes roezlii,Shrub,50,150,60,NA,NA,AMM,NA,450000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,4517.682562,3444.593288,NA,NA,NA,4517.682562
GRNSNO,42933,1,0-5,Ceanothus cordulatus,Shrub,110,360,325,NA,NA,AMM,NA,12870000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,92980.25635,66601.75542,NA,NA,NA,92980.25635
GRNSNO,42933,1,0-5,Ribes sp.,Shrub,60,122,78,NA,NA,AMM,NA,570960,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,5732.035635,4370.499963,NA,NA,NA,5732.035635
GRNSNO,42933,1,0-5,Ribes sp.,Shrub,35,105,170,NA,NA,AMM,NA,624750,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,6272.049291,4782.243681,NA,NA,NA,6272.049291
GRNSNO,42933,1,0-5,Ribes sp.,Shrub,28,52,65,NA,NA,AMM,NA,94640,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,950.1188394,724.4362416,NA,NA,NA,950.1188394
GRNSNO,42933,1,43230,Ceanothus fresnensis,Shrub,72,152,175,NA,NA,AMM,NA,1915200,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,68863.40106,43429.28906,NA,NA,NA,68863.40106
GRNSNO,42933,1,43230,Ribes sp.,Shrub,48,45,66,NA,NA,AMM,NA,142560,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1431.201836,1091.247153,NA,NA,NA,1431.201836
GRNSNO,42933,1,43230,Ribes sp.,Shrub,41,50,87,NA,NA,AMM,NA,178350,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1790.508189,1365.20714,NA,NA,NA,1790.508189
GRNSNO,42933,1,43230,Ribes sp.,Shrub,33,70,100,NA,NA,AMM,NA,231000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2319.077049,1768.224554,NA,NA,NA,2319.077049
GRNSNO,42933,1,15-20,Ceanothus fresnensis,Shrub,75,119,86,NA,NA,AMM,NA,767550,Shrub,6,0.035956245,0.037291667,0.017694159,0.053037037,0.004986667,0.022676112,0.024782609,0.010438647,0.031822222,0.003835897,27598.21611,17405.04951,NA,NA,NA,27598.21611
GRNSNO,42933,1,15-20,Ribes sp.,Shrub,29,55,50,NA,NA,AMM,NA,79750,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,800.633743,610.4584771,NA,NA,NA,800.633743
GRNSNO,42933,1,43388,Ribes sp.,Shrub,30,45,112,NA,NA,AMM,NA,151200,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1517.941341,1157.383345,NA,NA,NA,1517.941341
GRNSNO,42933,1,43388,Ribes sp.,Shrub,48,140,95,NA,NA,AMM,NA,638400,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,6409.085662,4886.729677,NA,NA,NA,6409.085662
GRNSNO,42933,1,43388,Ribes sp.,Shrub,45,75,70,NA,NA,AMM,NA,236250,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2371.783345,1808.411476,NA,NA,NA,2371.783345
GRNSNO,42933,1,20-25,Ceanothus cordulatus,Shrub,115,180,225,NA,NA,AMM,NA,4657500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,33648.44941,24102.38352,NA,NA,NA,33648.44941
GRNSNO,42933,1,20-25,Ceanothus cordulatus,Shrub,160,310,320,NA,NA,AMM,NA,15872000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,114668.4249,82136.99006,NA,NA,NA,114668.4249
GRNSNO,42933,1,25-30,Ceanothus cordulatus,Shrub,145,280,370,NA,NA,AMM,NA,15022000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,108527.5378,77738.27273,NA,NA,NA,108527.5378
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,46,49,52,NA,NA,AMM,NA,117208,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1176.68564,897.1864223,NA,NA,NA,1176.68564
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,44,95,97,NA,NA,AMM,NA,405460,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,4070.532382,3103.655099,NA,NA,NA,4070.532382
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,45,42,80,NA,NA,AMM,NA,151200,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1517.941341,1157.383345,NA,NA,NA,1517.941341
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,44,55,52,NA,NA,AMM,NA,125840,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1263.34483,963.2613762,NA,NA,NA,1263.34483
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,40,47,55,NA,NA,AMM,NA,103400,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1038.06306,791.490991,NA,NA,NA,1038.06306
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,25,17,52,NA,NA,AMM,NA,22100,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,221.8684103,169.1678037,NA,NA,NA,221.8684103
GRNSNO,42933,1,25-30,Ribes sp.,Shrub,30,37,57,NA,NA,AMM,NA,63270,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,635.1861683,484.3098162,NA,NA,NA,635.1861683
GRNSNO,42933,1,30-35,Ceanothus cordulatus,Shrub,101,140,192,NA,NA,AMM,NA,2714880,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,19613.84913,14049.39967,NA,NA,NA,19613.84913
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,37,20,58,NA,NA,AMM,NA,42920,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,430.8865235,328.5376531,NA,NA,NA,430.8865235
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,55,65,110,NA,NA,AMM,NA,393250,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,3947.952595,3010.191801,NA,NA,NA,3947.952595
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,49,60,195,NA,NA,AMM,NA,573300,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,5755.527585,4388.411848,NA,NA,NA,5755.527585
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,50,80,50,NA,NA,AMM,NA,200000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2007.858917,1530.93035,NA,NA,NA,2007.858917
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,61,44,58,NA,NA,AMM,NA,155672,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1562.837066,1191.614947,NA,NA,NA,1562.837066
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,52,134,95,NA,NA,AMM,NA,661960,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,6645.611442,5067.073272,NA,NA,NA,6645.611442
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,33,89,56,NA,NA,AMM,NA,164472,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1651.182859,1258.975883,NA,NA,NA,1651.182859
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,45,24,75,NA,NA,AMM,NA,81000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,813.1828612,620.0267918,NA,NA,NA,813.1828612
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,45,50,141,NA,NA,AMM,NA,317250,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,3184.966207,2428.438268,NA,NA,NA,3184.966207
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,60,35,33,NA,NA,AMM,NA,69300,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,695.7231146,530.4673663,NA,NA,NA,695.7231146
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,32,52,103,NA,NA,AMM,NA,171392,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1720.654777,1311.946073,NA,NA,NA,1720.654777
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,45,20,60,NA,NA,AMM,NA,54000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,542.1219075,413.3511945,NA,NA,NA,542.1219075
GRNSNO,42933,1,30-35,Ribes sp.,Shrub,39,60,95,NA,NA,AMM,NA,222300,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2231.735186,1701.629084,NA,NA,NA,2231.735186
GRNSNO,42933,1,35-40,Ceanothus cordulatus,Shrub,155,155,160,NA,NA,AMM,NA,3844000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,27771.25916,19892.55228,NA,NA,NA,27771.25916
GRNSNO,42933,1,35-40,Ceanothus cordulatus,Shrub,130,190,205,NA,NA,AMM,NA,5063500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,36581.62611,26203.41792,NA,NA,NA,36581.62611
GRNSNO,42933,1,35-40,Ceanothus cordulatus,Shrub,150,250,415,NA,NA,AMM,NA,15562500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,112432.4195,80535.33946,NA,NA,NA,112432.4195
GRNSNO,42933,1,35-40,Ribes sp.,Shrub,29,23,55,NA,NA,AMM,NA,36685,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,368.2915218,280.8108994,NA,NA,NA,368.2915218
GRNSNO,42933,1,40-45,Ceanothus cordulatus,Shrub,160,120,280,NA,NA,AMM,NA,5376000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,38839.30522,27820.59341,NA,NA,NA,38839.30522
GRNSNO,42933,1,40-45,Ceanothus cordulatus,Shrub,160,240,270,NA,NA,AMM,NA,10368000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,74904.37435,53654.00157,NA,NA,NA,74904.37435
GRNSNO,42933,1,45-50,Frangula rubra,Shrub,120,50,65,NA,NA,AMM,NA,390000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,1092.91767,855.78051,NA,NA,NA,1092.91767
GRNSNO,42933,1,45-50,Frangula rubra,Shrub,123,58,65,NA,NA,AMM,NA,463710,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,1299.47911,1017.523026,NA,NA,NA,1299.47911
GRNSNO,42933,1,45-50,Frangula rubra,Shrub,120,70,205,NA,NA,AMM,NA,1722000,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,4825.651866,3778.600098,NA,NA,NA,4825.651866
GRNSNO,42933,1,45-50,Frangula rubra,Shrub,68,35,30,NA,NA,AMM,NA,71400,Shrub,2,0.002802353,0.002802353,0.000524645,0.003173333,0.002431373,0.002194309,0.002194309,0.000180513,0.002321951,0.002066667,200.0880042,156.6736626,NA,NA,NA,200.0880042
GRNSNO,42934,2,43230,Ribes sp.,Shrub,45,68,109,NA,NA,AMM,NA,333540,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,3348.506315,2553.132545,NA,NA,NA,3348.506315
GRNSNO,42934,2,15-20,Ribes sp.,Shrub,51,93,230,NA,NA,AMM,NA,1090890,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,10951.76607,8350.383048,NA,NA,NA,10951.76607
GRNSNO,42934,2,15-20,Ribes sp.,Shrub,47,53,74,NA,NA,AMM,NA,184334,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1850.583328,1411.012576,NA,NA,NA,1850.583328
GRNSNO,42934,2,43388,Ribes sp.,Shrub,46,103,89,NA,NA,AMM,NA,421682,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,4233.389818,3227.828859,NA,NA,NA,4233.389818
GRNSNO,42934,2,20-25,Ribes sp.,Shrub,33,113,136,NA,NA,AMM,NA,507144,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,5091.368012,3882.010707,NA,NA,NA,5091.368012
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,46,67,78,NA,NA,AMM,NA,240396,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2413.406261,1840.147662,NA,NA,NA,2413.406261
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,45,52,93,NA,NA,AMM,NA,217620,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2184.751287,1665.805314,NA,NA,NA,2184.751287
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,37,42,121,NA,NA,AMM,NA,188034,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1887.728718,1439.334787,NA,NA,NA,1887.728718
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,53,68,94,NA,NA,AMM,NA,338776,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,3401.072062,2593.212301,NA,NA,NA,3401.072062
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,71,83,174,NA,NA,AMM,NA,1025382,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,10294.11196,7848.942121,NA,NA,NA,10294.11196
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,32,53,60,NA,NA,AMM,NA,101760,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1021.598617,778.9373621,NA,NA,NA,1021.598617
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,24,62,110,NA,NA,AMM,NA,163680,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1643.231737,1252.913398,NA,NA,NA,1643.231737
GRNSNO,42934,2,25-30,Ribes sp.,Shrub,55,62,68,NA,NA,AMM,NA,231880,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2327.911628,1774.960648,NA,NA,NA,2327.911628
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,124,65,335,NA,NA,AMM,NA,2700100,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,19507.06994,13972.91374,NA,NA,NA,19507.06994
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,165,340,385,NA,NA,AMM,NA,21598500,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,156039.943,111771.4075,NA,NA,NA,156039.943
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,155,144,350,NA,NA,AMM,NA,7812000,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,56438.36539,40426.7998,NA,NA,NA,56438.36539
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,145,195,210,NA,NA,AMM,NA,5937750,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,42897.70918,30727.62807,NA,NA,NA,42897.70918
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,125,185,290,NA,NA,AMM,NA,6706250,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,48449.79364,34704.58604,NA,NA,NA,48449.79364
GRNSNO,42934,2,30-35,Ceanothus cordulatus,Shrub,94,104,222,NA,NA,AMM,NA,2170272,Shrub,14,0.007224573,0.008266667,0.004345448,0.013555556,0.001357143,0.005174962,0.006042857,0.003106737,0.010041152,0.00095,15679.2888,11231.0742,NA,NA,NA,15679.2888
GRNSNO,42934,2,35-40,Ribes sp.,Shrub,59,81,147,NA,NA,AMM,NA,702513,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,7052.734956,5377.492365,NA,NA,NA,7052.734956
GRNSNO,42934,2,40-45,Ribes sp.,Shrub,63,41,66,NA,NA,AMM,NA,170478,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1711.478862,1304.949721,NA,NA,NA,1711.478862
GRNSNO,42934,2,40-45,Ribes sp.,Shrub,24,29,59,NA,NA,AMM,NA,41064,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,412.2535928,314.3306195,NA,NA,NA,412.2535928
GRNSNO,42934,2,40-45,Ribes sp.,Shrub,38,29,63,NA,NA,AMM,NA,69426,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,696.9880657,531.4318524,NA,NA,NA,696.9880657
GRNSNO,42934,2,40-45,Ribes sp.,Shrub,30,55,84,NA,NA,AMM,NA,138600,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1391.446229,1060.934733,NA,NA,NA,1391.446229
GRNSNO,42934,2,45-50,Ribes sp.,Shrub,56,10,52,NA,NA,AMM,NA,29120,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,292.3442583,222.903459,NA,NA,NA,292.3442583
GRNSNO,42934,2,45-50,Ribes sp.,Shrub,37,50,118,NA,NA,AMM,NA,218300,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2191.578008,1671.010477,NA,NA,NA,2191.578008
GRNSNO,42934,2,45-50,Ribes sp.,Shrub,31,78,122,NA,NA,AMM,NA,294996,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,2961.551745,2258.091648,NA,NA,NA,2961.551745
GRNTUR,42926,1,0-5,Ribes sp.,Shrub,40,60,80,NA,NA,AMM,NA,192000,Shrub,12,0.010039295,0.004420244,0.011212273,0.036363636,0.00128,0.007654652,0.003249517,0.010409854,0.036363636,0.000530612,1927.54456,1469.693136,NA,NA,NA,1927.54456
GRNTUR,42926,1,30-35,Symphoricarpos mollis,Shrub,30,50,190,NA,NA,AMM,NA,285000,Shrub,1,0.014254545,0.014254545,NA,0.014254545,0.014254545,0.008909091,0.008909091,NA,0.008909091,0.008909091,4062.545325,2539.090935,NA,NA,NA,4062.545325
